Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1664826801.174194,0,71601,859212,GPS1_Frame,42.3389615,-71.087818,22.6,328008.94525387324,4689522.878477225,19,T,5
1664826802.1375837,0,71602,859224,GPS1_Frame,42.3389615,-71.087818,22.6,328008.94525387324,4689522.878477225,19,T,5
1664826803.1593962,0,71603,859236,GPS1_Frame,42.3389615,-71.087818,22.6,328008.94525387324,4689522.878477225,19,T,5
1664826804.135496,0,71604,859248,GPS1_Frame,42.3389615,-71.08781783333333,22.6,328008.9589841758,4689522.8781401,19,T,5
1664826805.1706977,0,71605,859260,GPS1_Frame,42.33896133333333,-71.08781783333333,22.6,328008.95852976514,4689522.859633033,19,T,5
1664826806.177066,0,71606,859272,GPS1_Frame,42.33896133333333,-71.087818,22.6,328008.94479946257,4689522.859970158,19,T,5
1664826807.14041,0,71607,859284,GPS1_Frame,42.33896133333333,-71.08781783333333,22.6,328008.95852976514,4689522.859633033,19,T,5
1664826808.1385434,0,71608,859296,GPS1_Frame,42.338961166666664,-71.08781783333333,22.7,328008.95807535446,4689522.841125965,19,T,5
1664826809.1629453,0,71609,859308,GPS1_Frame,42.338961166666664,-71.08781783333333,22.7,328008.95807535446,4689522.841125965,19,T,5
1664826810.146517,0,71610,859320,GPS1_Frame,42.338961166666664,-71.08781783333333,22.7,328008.95807535446,4689522.841125965,19,T,5
1664826811.1555338,0,71611,859332,GPS1_Frame,42.338961000000005,-71.08781783333333,22.7,328008.9576209439,4689522.822618901,19,T,5
1664826812.129312,0,71612,859344,GPS1_Frame,42.338961000000005,-71.08781766666667,22.7,328008.9713512465,4689522.822281776,19,T,5
1664826813.1601732,0,71613,859356,GPS1_Frame,42.338961000000005,-71.08781766666667,22.7,328008.9713512465,4689522.822281776,19,T,5
1664826814.1176307,0,71614,859368,GPS1_Frame,42.33896083333334,-71.08781766666667,22.7,328008.9708968359,4689522.803774709,19,T,5
1664826815.153094,0,71615,859380,GPS1_Frame,42.33896083333334,-71.08781766666667,22.7,328008.9708968359,4689522.803774709,19,T,5
1664826816.1716478,0,71616,859392,GPS1_Frame,42.33896083333334,-71.0878175,22.7,328008.9846271386,4689522.803437584,19,T,5
1664826817.177624,0,71617,859404,GPS1_Frame,42.338960666666665,-71.0878175,22.8,328008.984172728,4689522.784930517,19,T,5
1664826818.1559787,0,71618,859416,GPS1_Frame,42.338960666666665,-71.0878175,22.8,328008.984172728,4689522.784930517,19,T,5
1664826819.1707344,0,71619,859428,GPS1_Frame,42.33896033333334,-71.0878175,22.8,328008.9832639069,4689522.747916383,19,T,5
1664826820.137468,0,71620,859440,GPS1_Frame,42.33896033333334,-71.08781733333333,22.8,328008.9969942097,4689522.747579258,19,T,5
1664826821.181137,0,71621,859452,GPS1_Frame,42.33896033333334,-71.08781716666667,22.8,328009.0107245125,4689522.747242133,19,T,5
1664826822.1427593,0,71622,859464,GPS1_Frame,42.33896033333334,-71.08781716666667,22.8,328009.0107245125,4689522.747242133,19,T,5
1664826823.170827,0,71623,859476,GPS1_Frame,42.33896033333334,-71.087817,22.7,328009.0244548153,4689522.746905008,19,T,5
1664826824.1368086,0,71624,859488,GPS1_Frame,42.33896033333334,-71.08781666666667,22.7,328009.0519154209,4689522.74623076,19,T,5
1664826825.1528866,0,71625,859500,GPS1_Frame,42.33896016666666,-71.08781666666667,22.7,328009.0514610105,4689522.72772369,19,T,5
1664826826.1472485,0,71626,859512,GPS1_Frame,42.33896033333334,-71.08781633333334,22.7,328009.0793760285,4689522.745556509,19,T,5
1664826827.168925,0,71627,859524,GPS1_Frame,42.33896016666666,-71.08781633333334,22.7,328009.07892161823,4689522.727049439,19,T,5
1664826828.1535206,0,71628,859536,GPS1_Frame,42.33896016666666,-71.08781616666667,22.7,328009.092651921,4689522.726712314,19,T,5
1664826829.1773999,0,71629,859548,GPS1_Frame,42.33896016666666,-71.08781583333332,22.7,328009.1201125288,4689522.726038066,19,T,5
1664826830.1491685,0,71630,859560,GPS1_Frame,42.33896016666666,-71.08781566666667,22.6,328009.1338428316,4689522.725700941,19,T,5
